98.603537414,2,2
99.160816326,3,3
99.718095238,4,4
100.275374149,1,1
100.832653061,2,2
101.378321995,3,3
101.947210884,4,4
102.504489795,1,1
103.050158730,2,2
103.607437641,3,3
104.164716553,4,4
104.721995464,1,1
105.267664399,2,2
105.824943310,3,3
106.405442176,4,4
106.974331065,1,1
107.531609977,2,2
108.088888888,3,3
108.634557823,4,4
109.180226757,1,1
109.725895691,2,2
110.271564625,3,3
110.840453514,4,4
111.374512471,1,1
111.920181405,2,2
112.489070294,3,3
113.057959183,4,4
113.603628117,1,1
114.160907029,2,2
114.718185941,3,3
115.275464852,4,4
115.832743764,1,1
116.390022675,2,2
116.935691609,3,3
117.481360544,4,4
118.050249433,1,1
118.595918367,2,2
119.153197278,3,3
119.710476190,4,4
120.279365079,1,1
120.836643990,2,2
121.382312925,3,3
121.927981859,4,4
122.496870748,1,1
123.077369614,2,2
123.611428571,3,3
124.157097505,4,4
124.702766439,1,1
125.283265306,2,2
125.828934240,3,3
126.386213151,4,4
126.943492063,1,1
127.477551020,2,2
128.046439909,3,3
128.603718820,4,4
129.184217687,1,1
129.718276643,2,2
130.275555555,3,3
130.832834467,4,4
131.390113378,1,1
131.935782312,2,2
132.516281179,3,3
133.061950113,4,4
133.607619047,1,1
134.153287981,2,2
134.710566893,3,3
135.267845804,4,4
135.825124716,1,1
136.382403628,2,2
136.939682539,3,3
137.496961451,4,4
138.054240362,1,1
138.599909297,2,2
139.157188208,3,3
139.714467120,4,4
140.271746031,1,1
140.829024943,2,2
141.386303854,3,3
141.943582766,4,4
142.500861678,1,1
143.058140589,2,2
143.603809523,3,3
144.161088435,4,4
144.718367346,1,1
145.275646258,2,2
145.832925170,3,3
146.390204081,4,4
146.947482993,1,1
147.504761904,2,2
148.062040816,3,3
148.619319727,4,4
149.164988662,1,1
149.722267573,2,2
150.267936507,3,3
150.836825396,4,4
151.394104308,1,1
151.939773242,2,2
152.497052154,3,3
153.054331065,4,4
153.611609977,1,1
154.157278911,2,2
154.714557823,3,3
155.271836734,4,4
155.829115646,1,1
156.374784580,2,2
156.932063492,3,3
157.489342403,4,4
158.058231292,1,1
158.603900226,2,2
159.161179138,3,3
159.718458049,4,4
160.275736961,1,1
160.821405895,2,2
161.378684807,3,3
161.947573696,4,4
162.493242630,1,1
163.050521541,2,2
163.607800453,3,3
164.176689342,4,4
164.722358276,1,1
165.268027210,2,2
165.825306122,3,3
166.382585034,4,4
166.939863945,1,1
167.508752834,2,2
168.054421768,3,3
168.600090702,4,4
169.157369614,1,1
169.714648526,2,2
170.283537414,3,3
170.840816326,4,4
171.398095238,1,1
171.955374149,2,2
172.512653061,3,3
173.058321995,4,4
173.603990929,1,1
174.184489795,2,2
174.718548752,3,3
175.264217687,4,4
175.833106575,1,1
176.378775510,2,2
176.936054421,3,3
177.493333333,4,4
178.050612244,1,1
178.596281179,2,2
179.153560090,3,3
179.710839002,4,4
180.279727891,1,1
180.825396825,2,2
181.382675736,3,3
181.951564625,4,4
182.497233560,1,1
183.054512471,2,2
183.600181405,3,3
184.169070294,4,4
184.726349206,1,1
185.272018140,2,2
185.829297052,3,3
186.386575963,4,4
186.943854875,1,1
187.501133786,2,2
188.046802721,3,3
188.604081632,4,4
189.161360544,1,1
189.718639455,2,2
190.275918367,3,3
190.844807256,4,4
191.390476190,1,1
191.947755102,2,2
192.493424036,3,3
193.050702947,4,4
193.619591836,1,1
194.176870748,2,2
194.722539682,3,3
195.279818594,4,4
195.848707482,1,1
196.394376417,2,2
196.974875283,3,3
197.566984126,4,4
198.135873015,1,1
198.669931972,2,2
199.203990929,3,3
199.749659863,4,4
200.306938775,1,1
200.875827664,2,2
201.421496598,3,3
201.967165532,4,4
202.501224489,1,1
203.058503401,2,2
203.604172335,3,3
204.161451247,4,4
204.718730158,1,1
205.287619047,2,2
205.833287981,3,3
206.390566893,4,4
206.947845804,1,1
207.505124716,2,2
208.050793650,3,3
208.619682539,4,4
209.188571428,1,1
209.734240362,2,2
210.268299319,3,3
210.848798185,4,4
211.394467120,1,1
211.951746031,2,2
212.497414965,3,3
212.973424036,4,4
213.472653061,1,1
214.053151927,2,2
214.633650793,3,3
215.237369614,4,4
215.817868480,1,1
216.363537414,2,2
216.932426303,3,3
217.489705215,4,4
218.046984126,1,1
218.604263038,2,2
219.161541950,3,3
219.730430839,4,4
220.276099773,1,1
220.833378684,2,2
221.390657596,3,3
221.936326530,4,4
222.493605442,1,1
223.050884353,2,2
223.608163265,3,3
224.165442176,4,4
224.722721088,1,1
225.268390022,2,2
225.825668934,3,3
226.394557823,4,4
226.940226757,1,1
227.497505668,2,2
228.054784580,3,3
228.623673469,4,4
229.169342403,1,1
229.726621315,2,2
230.272290249,3,3
230.829569160,4,4
231.386848072,1,1
231.955736961,2,2
232.501405895,3,3
233.058684807,4,4
233.615963718,1,1
234.173242630,2,2
234.718911564,3,3
235.287800453,4,4
235.833469387,1,1
236.379138321,2,2
236.924807256,3,3
237.470476190,4,4
238.016145124,1,1
238.573424036,2,2
239.119092970,3,3
239.664761904,4,4
240.210430839,1,1
240.756099773,2,2
241.301768707,3,3
241.859047619,4,4
242.416326530,1,1
242.973605442,2,2
